chroma_stft,spectral_centroid,spectral_bandwidth,spectral_rolloff,rmse,zero_crossing_rate,mfcc,Genre
0.324432866,771.3121223,868.714897,1457.299413,0.15193002,0.039110619,-3.023604532,Juju
0.35140685,999.587585,1097.483347,2189.063332,0.13966301,0.046963382,-2.903060095,Juju
0.384980186,786.9960745,884.6329061,1519.160021,0.18929866,0.037453314,0.056851413,Juju
0.331639113,755.8942601,852.6222993,1363.357694,0.15216172,0.038655027,-3.406908003,Juju
0.348819639,984.1060568,893.2330496,1814.449356,0.13546102,0.066196154,-1.665995557,Juju
0.392490988,1128.510894,1147.620552,2484.129927,0.11475296,0.055572777,-3.049913488,Juju
0.354678074,1035.414936,1123.576925,2347.831941,0.13232963,0.046140511,-2.819267836,Juju
0.365340374,1014.160904,1065.939664,2251.272798,0.0920678,0.048619517,-2.712782498,Juju
0.388149401,835.7345542,913.094911,1679.808883,0.16576037,0.042106808,-0.477270353,Juju
0.367270177,1093.260471,1192.61097,2516.154785,0.107689716,0.044896721,-3.677234642,Juju
0.316479407,1014.84144,987.3595856,1968.379571,0.09614402,0.056449257,-6.694360033,Juju
0.381423656,820.5228774,899.8737654,1655.338053,0.16343948,0.040961121,-0.698663946,Juju
0.397600804,1134.511528,1129.938433,2475.796342,0.09464348,0.060908647,-2.483329472,Juju
0.295369049,851.7275511,866.6599644,1548.22442,0.15913963,0.052988559,-2.998926237,Juju
0.372727594,1110.590299,1189.31476,2531.415627,0.09375824,0.048527758,-4.527528532,Juju
0.354067932,758.8254986,900.4905198,1522.084067,0.1685852,0.031807817,-1.002447786,Juju
0.359541358,904.8990011,921.226816,1767.614968,0.17657314,0.052636719,-0.771421812,Juju
0.31632661,759.0827302,834.2411346,1386.177806,0.15062907,0.040020802,-3.367098616,Juju
0.383812698,1217.166511,1228.373735,2713.770863,0.08754492,0.058920011,-3.962650427,Juju
0.360513939,889.9300427,964.6682013,1784.368726,0.10596931,0.044037279,-3.427207553,Juju
0.36435472,1104.443564,1246.191158,2580.188298,0.087657206,0.04502111,-5.410262955,Juju
0.324318505,1051.122245,1004.658736,2002.571441,0.06945887,0.061285825,-7.240876643,Juju
0.36368243,778.687546,867.4562164,1428.223831,0.16758543,0.039685441,-2.316278471,Juju
0.394370945,1194.642469,1170.669532,2617.808806,0.093593866,0.063938041,-3.738454026,Juju
0.264201861,871.8127285,872.0241279,1635.681357,0.16045293,0.053991124,-2.61949011,Juju
0.391434751,1089.650841,1140.032095,2477.508938,0.13357282,0.049855574,-1.935715004,Juju
0.364701805,928.415006,914.0236574,1791.375475,0.16969144,0.053739975,-0.727649756,Juju
0.332793462,906.755427,1011.585266,2010.430546,0.23445652,0.040644098,0.29504725,Juju
0.342729004,944.1101441,1027.606259,2111.371574,0.23531346,0.043417283,-0.835682563,Juju
0.40073562,1423.53829,1220.766771,2882.862278,0.13977544,0.084637651,-1.889036134,Juju
0.341054935,869.1755925,983.7650688,1886.712661,0.2608417,0.039009922,0.577420782,Juju
0.323048556,804.195283,968.8243618,1608.03414,0.07688651,0.036020311,-6.266310474,Juju
0.279608392,1236.583904,1026.636918,2391.555522,0.20626459,0.075364578,-1.29201811,Juju
0.368241732,1215.700564,1249.606621,2757.448138,0.08036873,0.053676599,-4.739392559,Juju
0.312184133,1020.911374,1043.22403,2064.884956,0.0840092,0.051818575,-6.297506787,Juju
0.365795862,782.7750539,913.7339091,1593.473608,0.1737294,0.034371391,-0.824107437,Juju
0.312728215,870.3272265,994.6588842,1923.358469,0.2843414,0.037646789,0.520172355,Juju
0.350439258,923.97026,1023.525335,2067.800575,0.23027588,0.042089691,0.101912499,Juju
0.371686376,1233.410983,1228.710344,2723.875886,0.08201323,0.058686988,-4.967485714,Juju
0.342221637,945.0099318,1055.02026,1993.064824,0.06827214,0.041169896,-7.754451099,Juju
0.320317785,902.1649084,1001.869104,1972.589216,0.24057057,0.041236913,0.45466494,Juju
0.334876794,985.2609918,1018.426042,2104.529014,0.23377845,0.050226296,0.346801441,Juju
0.320943138,899.4997172,980.8053097,1860.260749,0.08188737,0.046240582,-5.762479104,Juju
0.360044056,863.8219154,1041.832684,1866.696841,0.06689255,0.034802507,-7.001814607,Juju
0.352928962,834.7536616,899.5686615,1649.722589,0.18328272,0.042649056,-0.251786462,Juju
0.282862534,1241.219421,1033.361312,2411.503895,0.21687876,0.077119927,-0.872471127,Juju
0.400751501,1234.634952,1221.649991,2701.461823,0.06848104,0.0624981,-5.082687504,Juju
0.326067765,828.1302137,964.2533939,1796.945801,0.26829335,0.036137621,0.777654804,Juju
0.308630032,931.1860577,1015.018242,2031.387102,0.26561832,0.043874003,0.193397001,Juju
0.384228812,1323.513993,1190.792588,2742.086994,0.15057397,0.08034229,-1.462420659,Juju
0.359656121,1124.947574,1127.610701,2471.258554,0.13858292,0.056881004,-4.558863586,Juju
0.38456789,804.9258649,957.0311931,1759.311558,0.28399578,0.036953874,1.563495505,Juju
0.377696545,1079.391003,1038.538141,2231.821944,0.137669,0.060921926,-1.827863229,Juju
0.366399294,797.7459054,960.297184,1756.455628,0.3044057,0.036580977,1.495734535,Juju
0.352498599,1194.685782,1023.260168,2311.783453,0.12933551,0.077851141,-3.055373392,Juju
0.348128442,1205.250424,1025.568691,2335.193576,0.12555496,0.082576282,-3.812750298,Juju
0.306089994,1207.49604,1273.535135,2783.993406,0.069289126,0.045871268,-8.35758503,Juju
0.367190122,1091.413211,1077.124518,2346.685415,0.14219934,0.058801636,-1.372820364,Juju
0.383478039,880.2416009,1004.366093,1988.960519,0.3020044,0.042654564,1.721756729,Juju
0.355841479,1120.389747,1116.33568,2419.335995,0.12439188,0.057111767,-4.447818815,Juju
0.346292529,983.54493,1065.208757,2096.261418,0.11113268,0.045277968,-6.059292149,Juju
0.36476724,1355.572427,1242.932718,2850.550579,0.09007834,0.073095627,-6.219759174,Juju
0.371876598,1391.775108,1157.223383,2714.504949,0.19390075,0.093610544,-0.004381444,Juju
0.351813482,1090.193885,1110.760074,2321.512769,0.12534903,0.070804971,-2.595185105,Juju
0.341530784,1175.566921,1151.398821,2535.600418,0.15135416,0.061699741,-1.400173962,Juju
0.376758726,924.0070013,1005.342871,2024.349303,0.2921994,0.046858736,1.646905263,Juju
0.38057896,1282.818971,1189.199065,2682.378207,0.15333618,0.072530175,-1.242965579,Juju
0.347621096,1094.320582,1121.374224,2396.811794,0.16721354,0.054329478,-3.100348292,Juju
0.361711085,1377.24052,1249.538168,2859.094163,0.08396085,0.075084101,-6.706357351,Juju
0.380506181,1317.116302,1271.11096,2887.860145,0.08565333,0.065575723,-5.443136891,Juju
0.356657362,1033.740157,1085.888655,2231.738996,0.11868028,0.04864154,-5.117437928,Juju
0.351987064,1103.941579,1088.98469,2347.160614,0.13124792,0.059524042,-3.315044036,Juju
0.36425597,913.7438803,1001.038854,2014.376638,0.31288034,0.046070727,1.81250563,Juju
0.354212406,991.9920773,1008.179871,2085.228608,0.13374951,0.051833048,-1.945465729,Juju
0.351405004,1149.42227,1138.777861,2466.407437,0.071146615,0.058497299,-5.678736744,Juju
0.358199028,797.0307014,947.7570377,1737.561316,0.28583923,0.034934542,0.318322433,Juju
0.343297916,1110.283354,1146.3823,2416.637544,0.1437744,0.056588336,-4.480726792,Juju
0.34707017,2061.59879,1218.53757,3300.727675,0.13281631,0.17759535,-1.901083015,Juju
0.40121484,1419.517368,1200.104369,2763.004049,0.10401632,0.082672873,-2.101610462,Juju
0.401798101,1764.775049,1198.427623,3064.095052,0.11988236,0.132351722,-1.887660338,Juju
0.385234097,1471.348377,1201.281491,2862.744649,0.11809529,0.091444604,-1.411547427,Juju
0.333982485,988.9559427,1037.069814,2037.950752,0.070309184,0.049090056,-6.955557066,Juju
0.328364873,1781.896036,1212.009106,3077.630489,0.1779289,0.137032756,-0.916738307,Juju
0.372821341,1804.041866,1173.710474,3079.146031,0.14416514,0.145298905,-2.319856173,Juju
0.333679792,1157.204931,1169.281616,2516.953069,0.12764777,0.059490479,-5.387086284,Juju
0.342957875,1881.391275,1172.80283,3137.01884,0.16255186,0.154037287,-2.363022312,Juju
0.325465449,1644.607301,1197.787079,2942.526735,0.1554875,0.12094258,-1.38242695,Juju
0.347138983,1416.404265,1226.236579,2855.807834,0.13514274,0.079045425,-1.305900932,Juju
0.343811097,986.5327344,1054.189307,2152.068968,0.14551036,0.045388066,-4.047798323,Juju
0.39219785,1525.693415,1190.688927,2867.233162,0.117630094,0.097366722,-1.786454876,Juju
0.338772481,888.4418156,1033.52836,1931.974885,0.12288312,0.036897646,-5.175012922,Juju
0.351381183,1066.761642,1124.761241,2395.635206,0.15552689,0.052801711,-3.238146351,Juju
0.332205948,670.6508717,855.1559252,1363.261154,0.32979846,0.028216375,0.819760735,Juju
0.35061545,1056.694367,1133.230423,2330.178327,0.14291303,0.051514058,-4.300361716,Juju
0.360915341,1084.769304,1107.69975,2337.253167,0.17873788,0.057205026,-2.409349013,Juju
0.395007505,1802.572362,1208.308605,3084.938727,0.10819776,0.139943818,-2.404128466,Juju
0.345513967,931.9505053,1033.509233,1966.019719,0.12372791,0.042800078,-4.595021536,Juju
0.319721773,2036.802819,1195.153367,3264.083015,0.14432943,0.176665506,-2.134927381,Juju
0.377317026,1721.508966,1176.89289,3000.018819,0.1515111,0.126914319,-1.648890589,Juju
0.330013802,1008.251397,1017.094966,2045.363532,0.13435234,0.05078238,-3.771407767,Juju
0.33967548,1058.59113,1139.26614,2310.939704,0.07468187,0.046021261,-6.293086781,Juju
0.316724559,1045.058566,1027.142465,2094.369846,0.11869494,0.053677406,-5.221761268,Juju
0.332101819,1093.138971,1035.228696,2161.195882,0.13922323,0.055858471,-3.691642916,Juju
0.358690638,1167.079024,1159.134156,2513.506738,0.06872369,0.05929727,-6.00997078,Juju
0.356032347,997.1810831,1009.847727,2013.819716,0.12905602,0.047392669,-3.649876895,Juju
0.324278975,938.989491,1002.987064,1945.308232,0.10093298,0.041460276,-4.94937683,Juju
0.319304651,981.7978747,1003.299788,1966.000274,0.09789893,0.046399139,-5.6186217,Juju
0.411936993,1608.355301,1196.842228,2929.859311,0.09103655,0.110792879,-2.166744046,Juju
